Entity,Day,"Cumulative excess deaths per 100,000 people (central estimate)","Cumulative excess deaths per 100,000 people (95% CI, lower bound)","Cumulative excess deaths per 100,000 people (95% CI, upper bound)","Total confirmed deaths due to COVID-19 per 100,000 people"
Brazil,2021-10-11,293.88336,293.88336,293.88336,285.69226
Brazil,2021-10-12,,,,285.7788
Brazil,2021-10-13,,,,285.87485
Brazil,2021-10-14,,,,285.96283
Brazil,2021-10-15,,,,286.0465
Brazil,2021-10-16,,,,286.29614
Brazil,2021-10-17,,,,286.56717
Brazil,2021-10-18,295.01804,295.01804,295.01804,286.79684
Brazil,2021-10-19,,,,286.85867
Brazil,2021-10-20,,,,286.94568
Brazil,2021-10-21,,,,287.13113
Brazil,2021-10-22,,,,287.30847
Brazil,2021-10-23,,,,287.52292
Brazil,2021-10-24,,,,287.74167
Brazil,2021-10-25,296.15268,296.15268,296.15268,287.89285
Brazil,2021-10-26,,,,287.98178
Brazil,2021-10-27,,,,288.05786
Brazil,2021-10-28,,,,288.26804
Brazil,2021-10-29,,,,288.4739
Brazil,2021-10-30,,,,288.6589
Brazil,2021-10-31,,,,288.84622
Brazil,2021-11-01,297.41147,297.41147,297.41147,288.95654
Brazil,2021-11-02,,,,289.01837
Brazil,2021-11-03,,,,289.06497
Brazil,2021-11-04,,,,289.1358
Brazil,2021-11-05,,,,289.2138
Brazil,2021-11-06,,,,289.4211
Brazil,2021-11-07,,,,289.60608
Brazil,2021-11-08,298.67026,298.67026,298.67026,289.76205
Brazil,2021-11-09,,,,289.7901
Brazil,2021-11-10,,,,289.85
Brazil,2021-11-11,,,,289.937
Brazil,2021-11-12,,,,290.07016
Brazil,2021-11-13,,,,290.15955
Brazil,2021-11-14,,,,290.28653
Brazil,2021-11-15,299.92905,299.92905,299.92905,290.6341
Brazil,2021-11-16,,,,290.66312
Brazil,2021-11-17,,,,290.69305
Brazil,2021-11-18,,,,290.75583
Brazil,2021-11-19,,,,290.9332
Brazil,2021-11-20,,,,291.0725
Brazil,2021-11-21,,,,291.17996
Brazil,2021-11-22,301.1878,301.1878,301.1878,291.28317
Brazil,2021-11-23,,,,291.31738
Brazil,2021-11-24,,,,291.3759
Brazil,2021-11-25,,,,291.51093
Brazil,2021-11-26,,,,291.64072
Brazil,2021-11-27,,,,291.78482
Brazil,2021-11-28,,,,291.9346
Brazil,2021-11-29,302.4466,302.4466,302.4466,292.0435
Brazil,2021-11-30,,,,292.08722
Brazil,2021-12-01,,,,292.13382
Brazil,2021-12-02,,,,292.27884
Brazil,2021-12-03,,,,292.41342
Brazil,2021-12-04,,,,292.51566
Brazil,2021-12-05,,,,292.62073
Brazil,2021-12-06,304.32312,304.32312,304.32312,292.70157
Brazil,2021-12-07,,,,292.73294
Brazil,2021-12-08,,,,292.7843
Brazil,2021-12-09,,,,292.91458
Brazil,2021-12-10,,,,293.0254
Brazil,2021-12-11,,,,293.12332
Brazil,2021-12-12,,,,293.2346
Brazil,2021-12-13,306.19968,306.19968,306.19968,293.2598
Brazil,2021-12-14,,,,293.3007
Brazil,2021-12-15,,,,293.32352
Brazil,2021-12-16,,,,293.36725
Brazil,2021-12-17,,,,293.51038
Brazil,2021-12-18,,,,293.56934
Brazil,2021-12-19,,,,293.6673
Brazil,2021-12-20,308.0762,308.0762,308.0762,293.74005
Brazil,2021-12-21,,,,293.76334
Brazil,2021-12-22,,,,293.79663
Brazil,2021-12-23,,,,293.8323
Brazil,2021-12-24,,,,293.9003
Brazil,2021-12-25,,,,293.96542
Brazil,2021-12-26,,,,294.04343
Brazil,2021-12-27,309.95273,309.95273,309.95273,294.04343
Brazil,2021-12-28,,,,294.07004
Brazil,2021-12-29,,,,294.11093
Brazil,2021-12-30,,,,294.19226
Brazil,2021-12-31,,,,294.2455
Brazil,2022-01-01,,,,294.32492
Brazil,2022-01-02,,,,294.35916
Brazil,2022-01-03,315.34253,315.34253,315.34253,294.38245
Brazil,2022-01-04,,,,294.39575
Brazil,2022-01-05,,,,294.4319
Brazil,2022-01-06,,,,294.5151
Brazil,2022-01-07,,,,294.57645
Brazil,2022-01-08,,,,294.6373
Brazil,2022-01-09,,,,294.7234
Brazil,2022-01-10,320.7323,320.7323,320.7323,294.77805
Brazil,2022-01-11,,,,294.79898
Brazil,2022-01-12,,,,294.8513
Brazil,2022-01-13,,,,294.92117
Brazil,2022-01-14,,,,294.98444
Brazil,2022-01-15,,,,295.06717
Brazil,2022-01-16,,,,295.18652
Brazil,2022-01-17,326.1221,326.1221,326.1221,295.2697
Brazil,2022-01-18,,,,295.3049
Brazil,2022-01-19,,,,295.36246
Brazil,2022-01-20,,,,295.52936
Brazil,2022-01-21,,,,295.69006
Brazil,2022-01-22,,,,295.85648
Brazil,2022-01-23,,,,296.0267
Brazil,2022-01-24,331.51187,331.51187,331.51187,296.1399
Brazil,2022-01-25,,,,296.28064
Brazil,2022-01-26,,,,296.40378
Brazil,2022-01-27,,,,296.63535
Brazil,2022-01-28,,,,296.90637
Brazil,2022-01-29,,,,297.22592
Brazil,2022-01-30,,,,297.60583
Brazil,2022-01-31,336.90167,336.90167,336.90167,297.91016
Brazil,2022-02-01,,,,298.06708
Brazil,2022-02-02,,,,298.20212
Brazil,2022-02-03,,,,298.64386
Brazil,2022-02-04,,,,299.06848
Brazil,2022-02-05,,,,299.56345
Brazil,2022-02-06,,,,299.79788
Brazil,2022-02-07,340.5016,340.5016,340.5016,300.41983
Brazil,2022-02-08,,,,300.60574
Brazil,2022-02-09,,,,300.80927
Brazil,2022-02-10,,,,301.37463
Brazil,2022-02-11,,,,301.97565
Brazil,2022-02-12,,,,302.42404
Brazil,2022-02-13,,,,302.96375
Brazil,2022-02-14,344.1015,344.1015,344.1015,303.38977
Brazil,2022-02-15,,,,303.5391
Brazil,2022-02-16,,,,303.764
Brazil,2022-02-17,,,,304.17007
Brazil,2022-02-18,,,,304.68597
Brazil,2022-02-19,,,,305.22235
Brazil,2022-02-20,,,,305.75824
Brazil,2022-02-21,347.70142,347.70142,347.70142,306.16287
Brazil,2022-02-22,,,,306.35593
Brazil,2022-02-23,,,,306.50714
Brazil,2022-02-24,,,,306.89514
Brazil,2022-02-25,,,,307.37018
Brazil,2022-02-26,,,,307.83188
Brazil,2022-02-27,,,,307.83188
Brazil,2022-02-28,351.30133,351.30133,351.30133,308.55606
Brazil,2022-03-01,,,,308.66113
Brazil,2022-03-02,,,,308.75577
Brazil,2022-03-03,,,,308.89697
Brazil,2022-03-04,,,,309.0729
Brazil,2022-03-05,,,,309.34775
Brazil,2022-03-06,,,,309.66968
Brazil,2022-03-07,351.86414,351.86414,351.86414,309.9892
Brazil,2022-03-08,,,,310.09192
Brazil,2022-03-09,,,,310.18607
Brazil,2022-03-10,,,,310.4181
Brazil,2022-03-11,,,,310.7362
Brazil,2022-03-12,,,,311.0158
Brazil,2022-03-13,,,,311.2393
Brazil,2022-03-14,352.42697,352.42697,352.42697,311.42426
Brazil,2022-03-15,,,,311.4875
Brazil,2022-03-16,,,,311.56882
Brazil,2022-03-17,,,,311.72858
Brazil,2022-03-18,,,,311.89737
Brazil,2022-03-19,,,,312.128
Brazil,2022-03-20,,,,312.30536
Brazil,2022-03-21,352.98978,352.98978,352.98978,312.4499
Brazil,2022-03-22,,,,312.49887
Brazil,2022-03-23,,,,312.54498
Brazil,2022-03-24,,,,312.73233
Brazil,2022-03-25,,,,312.87595
Brazil,2022-03-26,,,,313.0243
Brazil,2022-03-27,,,,313.14603
Brazil,2022-03-28,353.55258,353.55258,353.55258,313.14603
Brazil,2022-03-29,,,,313.29486
Brazil,2022-03-30,,,,313.33148
Brazil,2022-03-31,,,,313.46698
Brazil,2022-04-01,,,,313.59204
Brazil,2022-04-02,,,,313.71234
Brazil,2022-04-03,,,,313.82883
Brazil,2022-04-04,353.66714,353.66714,353.66714,313.87924
Brazil,2022-04-05,,,,313.8978
Brazil,2022-04-06,,,,313.97626
Brazil,2022-04-07,,,,314.07895
Brazil,2022-04-08,,,,314.17166
Brazil,2022-04-09,,,,314.29056
Brazil,2022-04-10,,,,314.3614
Brazil,2022-04-11,353.78174,353.78174,353.78174,314.408
Brazil,2022-04-12,,,,314.42606
Brazil,2022-04-13,,,,314.45886
Brazil,2022-04-14,,,,314.5378
Brazil,2022-04-15,,,,314.6153
Brazil,2022-04-16,,,,314.6819
Brazil,2022-04-17,,,,314.73465
Brazil,2022-04-18,353.8963,353.8963,353.8963,314.7494
Brazil,2022-04-19,,,,314.75986
Brazil,2022-04-20,,,,314.79123
Brazil,2022-04-21,,,,314.85068
Brazil,2022-04-22,,,,314.97574
Brazil,2022-04-23,,,,315.01947
Brazil,2022-04-24,,,,315.04373
Brazil,2022-04-25,354.01086,354.01086,354.01086,315.06894
Brazil,2022-04-26,,,,315.08606
Brazil,2022-04-27,,,,315.1222
Brazil,2022-04-28,,,,315.19067
Brazil,2022-04-29,,,,315.30716
Brazil,2022-04-30,,,,315.36136
Brazil,2022-05-01,,,,315.44934
Brazil,2022-05-02,354.8458,354.8458,354.8458,315.4907
Brazil,2022-05-03,,,,315.49832
Brazil,2022-05-04,,,,315.54062
Brazil,2022-05-05,,,,315.58438
Brazil,2022-05-06,,,,315.61526
Brazil,2022-05-07,,,,315.68042
Brazil,2022-05-08,,,,315.77313
Brazil,2022-05-09,355.6807,355.6807,355.6807,315.7898
Brazil,2022-05-10,,,,315.79596
Brazil,2022-05-11,,,,315.82117
Brazil,2022-05-12,,,,315.9153
Brazil,2022-05-13,,,,315.97522
Brazil,2022-05-14,,,,316.03467
Brazil,2022-05-15,,,,316.10077
Brazil,2022-05-16,356.51562,356.51562,356.51562,316.1445
Brazil,2022-05-17,,,,316.16638
Brazil,2022-05-18,,,,316.1992
Brazil,2022-05-19,,,,316.30807
Brazil,2022-05-20,,,,316.35706
Brazil,2022-05-21,,,,316.41125
Brazil,2022-05-22,,,,316.4398
Brazil,2022-05-23,357.35052,357.35052,357.35052,316.45642
Brazil,2022-05-24,,,,316.5035
Brazil,2022-05-25,,,,316.52206
Brazil,2022-05-26,,,,316.63568
Brazil,2022-05-27,,,,316.69846
Brazil,2022-05-28,,,,316.76645
Brazil,2022-05-29,,,,316.83255
Brazil,2022-05-30,358.18546,358.18546,358.18546,316.8668
Brazil,2022-05-31,,,,316.89627
Brazil,2022-06-01,,,,316.92624
Brazil,2022-06-02,,,,317.0023
Brazil,2022-06-03,,,,317.06174
Brazil,2022-06-04,,,,317.12213
Brazil,2022-06-05,,,,317.14258
Brazil,2022-06-06,359.5868,359.5868,359.5868,317.15494
Brazil,2022-06-07,,,,317.15875
Brazil,2022-06-08,,,,317.17587
Brazil,2022-06-09,,,,317.32184
Brazil,2022-06-10,,,,317.46402
Brazil,2022-06-11,,,,317.532
Brazil,2022-06-12,,,,317.61285
Brazil,2022-06-13,360.98816,360.98816,360.98816,317.66705
Brazil,2022-06-14,,,,317.68417
Brazil,2022-06-15,,,,317.71744
Brazil,2022-06-16,,,,317.8002
Brazil,2022-06-17,,,,317.9614
Brazil,2022-06-18,,,,318.03317
Brazil,2022-06-19,,,,318.0674
Brazil,2022-06-20,362.3895,362.3895,362.3895,318.11212
Brazil,2022-06-21,,,,318.13828
Brazil,2022-06-22,,,,318.1839
Brazil,2022-06-23,,,,318.29282
Brazil,2022-06-24,,,,318.35938
Brazil,2022-06-25,,,,318.53293
Brazil,2022-06-26,,,,318.69174
Brazil,2022-06-27,363.79086,363.79086,363.79086,318.7583
Brazil,2022-06-28,,,,318.77542
Brazil,2022-06-29,,,,318.83582
Brazil,2022-06-30,,,,318.98608
Brazil,2022-07-01,,,,319.1178
Brazil,2022-07-02,,,,319.25616
Brazil,2022-07-03,,,,319.3912
Brazil,2022-07-04,364.86307,364.86307,364.86307,319.46634
Brazil,2022-07-05,,,,319.49152
Brazil,2022-07-06,,,,319.54953
Brazil,2022-07-07,,,,319.73782
Brazil,2022-07-08,,,,319.9095
Brazil,2022-07-09,,,,320.04407
Brazil,2022-07-10,,,,320.17053
Brazil,2022-07-11,365.9353,365.9353,365.9353,320.27277
Brazil,2022-07-12,,,,320.27277
Brazil,2022-07-13,,,,320.36978
Brazil,2022-07-14,,,,320.53336
Brazil,2022-07-15,,,,320.71402
Brazil,2022-07-16,,,,320.85526
Brazil,2022-07-17,,,,321.00314
Brazil,2022-07-18,367.0075,367.0075,367.0075,321.10062
Brazil,2022-07-19,,,,321.12677
Brazil,2022-07-20,,,,321.20663
Brazil,2022-07-21,,,,321.3745
Brazil,2022-07-22,,,,321.53903
Brazil,2022-07-23,,,,321.66693
Brazil,2022-07-24,,,,321.66693
Brazil,2022-07-25,368.07974,368.07974,368.07974,321.87662
Brazil,2022-07-26,,,,321.89423
Brazil,2022-07-27,,,,321.97934
Brazil,2022-07-28,,,,322.14624
Brazil,2022-07-29,,,,322.29364
Brazil,2022-07-30,,,,322.41965
Brazil,2022-07-31,,,,322.53568
Brazil,2022-08-01,368.60812,368.60812,368.60812,322.61792
Brazil,2022-08-02,,,,322.63123
Brazil,2022-08-03,,,,322.7268
Brazil,2022-08-04,,,,322.8671
Brazil,2022-08-05,,,,322.9931
Brazil,2022-08-06,,,,323.1172
Brazil,2022-08-07,,,,323.22275
Brazil,2022-08-08,369.13647,369.13647,369.13647,323.3088
Brazil,2022-08-09,,,,323.3359
Brazil,2022-08-10,,,,323.41675
Brazil,2022-08-11,,,,323.5903
Brazil,2022-08-12,,,,323.71158
Brazil,2022-08-13,,,,323.81616
Brazil,2022-08-14,,,,323.93362
Brazil,2022-08-15,369.66486,369.66486,369.66486,324.0035
Brazil,2022-08-16,,,,324.02112
Brazil,2022-08-17,,,,324.0782
Brazil,2022-08-18,,,,324.17612
Brazil,2022-08-19,,,,324.29358
Brazil,2022-08-20,,,,324.3915
Brazil,2022-08-21,,,,324.45905
Brazil,2022-08-22,370.19324,370.19324,370.19324,324.52753
Brazil,2022-08-23,,,,324.54987
Brazil,2022-08-24,,,,324.60788
Brazil,2022-08-25,,,,324.7044
Brazil,2022-08-26,,,,324.80045
Brazil,2022-08-27,,,,324.8751
Brazil,2022-08-28,,,,324.9531
Brazil,2022-08-29,370.7216,370.7216,370.7216,324.98874
Brazil,2022-08-30,,,,324.9992
Brazil,2022-08-31,,,,325.06006
Brazil,2022-09-01,,,,325.16898
Brazil,2022-09-02,,,,325.22318
Brazil,2022-09-03,,,,325.30972
Brazil,2022-09-04,,,,325.36438
Brazil,2022-09-05,371.1851,371.1851,371.1851,325.40814
Brazil,2022-09-06,,,,325.4419
Brazil,2022-09-07,,,,325.4419
Brazil,2022-09-08,,,,325.5156
Brazil,2022-09-09,,,,325.5427
Brazil,2022-09-10,,,,325.58313
Brazil,2022-09-11,,,,325.6264
Brazil,2022-09-12,371.64856,371.64856,371.64856,325.64542
Brazil,2022-09-13,,,,325.64542
Brazil,2022-09-14,,,,325.6668
Brazil,2022-09-15,,,,325.71625
Brazil,2022-09-16,,,,325.77283
Brazil,2022-09-17,,,,325.81183
Brazil,2022-09-18,,,,325.85797
Brazil,2022-09-19,372.11203,372.11203,372.11203,325.8741
Brazil,2022-09-20,,,,325.8941
Brazil,2022-09-21,,,,325.91882
Brazil,2022-09-22,,,,325.9616
Brazil,2022-09-23,,,,326.0025
Brazil,2022-09-24,,,,326.03723
Brazil,2022-09-25,,,,326.07193
Brazil,2022-09-26,372.5755,372.5755,372.5755,326.08716
Brazil,2022-09-27,,,,326.09808
Brazil,2022-09-28,,,,326.11234
Brazil,2022-09-29,,,,326.13422
Brazil,2022-09-30,,,,326.1561
Brazil,2022-10-01,,,,326.18033
Brazil,2022-10-02,,,,326.20792
Brazil,2022-10-03,373.0275,373.0275,373.0275,326.31158
Brazil,2022-10-04,,,,326.34296
Brazil,2022-10-05,,,,326.36722
Brazil,2022-10-06,,,,326.41144
Brazil,2022-10-07,,,,326.46326
Brazil,2022-10-08,,,,326.52652
Brazil,2022-10-09,,,,326.57263
Brazil,2022-10-10,373.47946,373.47946,373.47946,326.5912
Brazil,2022-10-11,,,,326.59546
Brazil,2022-10-12,,,,326.60782
Brazil,2022-10-13,,,,326.6487
Brazil,2022-10-14,,,,326.67865
Brazil,2022-10-15,,,,326.6991
Brazil,2022-10-16,,,,326.73477
Brazil,2022-10-17,373.93146,373.93146,373.93146,326.73904
Brazil,2022-10-18,,,,326.74
Brazil,2022-10-19,,,,326.78186
Brazil,2022-10-20,,,,326.82132
Brazil,2022-10-21,,,,326.89597
Brazil,2022-10-22,,,,326.89597
Brazil,2022-10-23,,,,326.9169
Brazil,2022-10-24,374.38345,374.38345,374.38345,326.93542
Brazil,2022-10-25,,,,326.93924
Brazil,2022-10-26,,,,326.98297
Brazil,2022-10-27,,,,327.0039
Brazil,2022-10-28,,,,327.09756
Brazil,2022-10-29,,,,327.12372
Brazil,2022-10-30,,,,327.17984
Brazil,2022-10-31,374.83542,374.83542,374.83542,327.18506
Brazil,2022-11-01,,,,327.18555
Brazil,2022-11-02,,,,327.21646
Brazil,2022-11-03,,,,327.24594
Brazil,2022-11-04,,,,327.2502
Brazil,2022-11-05,,,,327.26877
Brazil,2022-11-06,,,,327.29965
Brazil,2022-11-07,375.40335,375.40335,375.40335,327.3044
Brazil,2022-11-08,,,,327.30728
Brazil,2022-11-09,,,,327.32962
Brazil,2022-11-10,,,,327.37335
Brazil,2022-11-11,,,,327.4114
Brazil,2022-11-12,,,,327.43042
Brazil,2022-11-13,,,,327.45374
Brazil,2022-11-14,375.97128,375.97128,375.97128,327.45374
Brazil,2022-11-15,,,,327.45468
Brazil,2022-11-16,,,,327.4718
Brazil,2022-11-17,,,,327.4756
Brazil,2022-11-18,,,,327.50507
Brazil,2022-11-19,,,,327.53885
Brazil,2022-11-20,,,,327.57306
Brazil,2022-11-21,376.53918,376.53918,376.53918,327.57925
Brazil,2022-11-22,,,,327.58307
Brazil,2022-11-23,,,,327.63583
Brazil,2022-11-24,,,,327.691
Brazil,2022-11-25,,,,327.74664
Brazil,2022-11-26,,,,327.77945
Brazil,2022-11-27,,,,327.82745
Brazil,2022-11-28,377.10712,377.10712,377.10712,327.82745
Brazil,2022-11-29,,,,327.84506
Brazil,2022-11-30,,,,327.87216
Brazil,2022-12-01,,,,327.9335
Brazil,2022-12-02,,,,327.99817
Brazil,2022-12-03,,,,328.06665
Brazil,2022-12-04,,,,328.128
Brazil,2022-12-05,377.65222,377.65222,377.65222,328.14462
Brazil,2022-12-06,,,,328.15176
Brazil,2022-12-07,,,,328.2017
Brazil,2022-12-08,,,,328.28726
Brazil,2022-12-09,,,,328.36716
Brazil,2022-12-10,,,,328.4147
Brazil,2022-12-11,,,,328.4147
Brazil,2022-12-12,378.19733,378.19733,378.19733,328.448
Brazil,2022-12-13,,,,328.45132
Brazil,2022-12-14,,,,328.5754
Brazil,2022-12-15,,,,328.5754
Brazil,2022-12-16,,,,328.7818
Brazil,2022-12-17,,,,328.87833
Brazil,2022-12-18,,,,328.95343
Brazil,2022-12-19,378.74243,378.74243,378.74243,328.97864
Brazil,2022-12-20,,,,328.98816
Brazil,2022-12-21,,,,329.0633
Brazil,2022-12-22,,,,329.1769
Brazil,2022-12-23,,,,329.263
Brazil,2022-12-24,,,,329.35382
Brazil,2022-12-25,,,,329.39706
Brazil,2022-12-26,379.28757,379.28757,379.28757,329.39706
Brazil,2022-12-27,,,,329.39706
Brazil,2022-12-28,,,,329.50455
Brazil,2022-12-29,,,,329.6139
Brazil,2022-12-30,,,,329.7865
Brazil,2022-12-31,,,,329.8683
Brazil,2023-01-01,,,,329.92487
Brazil,2023-01-02,379.65186,379.65186,379.65186,329.92487
Brazil,2023-01-03,,,,329.92487
Brazil,2023-01-04,,,,329.98575
Brazil,2023-01-05,,,,330.08606
Brazil,2023-01-06,,,,330.19022
Brazil,2023-01-07,,,,330.26535
Brazil,2023-01-08,,,,330.3652
Brazil,2023-01-09,380.01617,380.01617,380.01617,330.37802
Brazil,2023-01-10,,,,330.38327
Brazil,2023-01-11,,,,330.43082
Brazil,2023-01-12,,,,330.46313
Brazil,2023-01-13,,,,330.51212
Brazil,2023-01-14,,,,330.5825
Brazil,2023-01-15,,,,330.5825
Brazil,2023-01-16,380.38046,380.38046,380.38046,330.63098
Brazil,2023-01-17,,,,330.63336
Brazil,2023-01-18,,,,330.66522
Brazil,2023-01-19,,,,330.71942
Brazil,2023-01-20,,,,330.7627
Brazil,2023-01-21,,,,330.98715
Brazil,2023-01-22,,,,331.03516
Brazil,2023-01-23,380.74475,380.74475,380.74475,331.06656
Brazil,2023-01-24,,,,331.06796
Brazil,2023-01-25,,,,331.1084
Brazil,2023-01-26,,,,331.1764
Brazil,2023-01-27,,,,331.23248
Brazil,2023-01-28,,,,331.2767
Brazil,2023-01-29,,,,331.29858
Brazil,2023-01-30,381.10907,381.10907,381.10907,331.30573
Brazil,2023-01-31,,,,331.30667
Brazil,2023-02-01,,,,331.3699
Brazil,2023-02-02,,,,331.45645
Brazil,2023-02-03,,,,331.51636
Brazil,2023-02-04,,,,331.53918
Brazil,2023-02-05,,,,331.58533
Brazil,2023-02-06,381.47498,381.47498,381.47498,331.59244
Brazil,2023-02-07,,,,331.59293
Brazil,2023-02-08,,,,331.63
Brazil,2023-02-09,,,,331.6747
Brazil,2023-02-10,,,,331.6985
Brazil,2023-02-11,,,,331.71606
Brazil,2023-02-12,,,,331.73605
Brazil,2023-02-13,381.84088,381.84088,381.84088,331.74176
Brazil,2023-02-14,,,,331.74176
Brazil,2023-02-15,,,,331.7836
Brazil,2023-02-16,,,,331.7836
Brazil,2023-02-17,,,,331.84637
Brazil,2023-02-18,,,,331.9034
Brazil,2023-02-19,,,,331.91913
Brazil,2023-02-20,382.20682,382.20682,382.20682,331.9234
Brazil,2023-02-21,,,,331.9234
Brazil,2023-02-22,,,,331.92435
Brazil,2023-02-23,,,,331.92957
Brazil,2023-02-24,,,,332.07794
Brazil,2023-02-25,,,,332.29333
Brazil,2023-02-26,,,,332.338
Brazil,2023-02-27,382.57272,382.57272,382.57272,332.3466
Brazil,2023-02-28,,,,332.34705
Brazil,2023-03-01,,,,332.37512
Brazil,2023-03-02,,,,332.41364
Brazil,2023-03-03,,,,332.46594
Brazil,2023-03-04,,,,332.4878
Brazil,2023-03-05,,,,332.5035
Brazil,2023-03-06,383.1102,383.1102,383.1102,332.51965
Brazil,2023-03-07,,,,332.51965
Brazil,2023-03-08,,,,332.51965
Brazil,2023-03-09,,,,332.51965
Brazil,2023-03-10,,,,332.51965
Brazil,2023-03-11,,,,332.51965
Brazil,2023-03-12,,,,332.51965
Brazil,2023-03-13,383.64767,383.64767,383.64767,332.67374
Brazil,2023-03-14,,,,332.67374
Brazil,2023-03-15,,,,332.67374
Brazil,2023-03-16,,,,332.67374
Brazil,2023-03-17,,,,332.67374
Brazil,2023-03-18,,,,332.67374
Brazil,2023-03-19,,,,332.67374
Brazil,2023-03-20,384.18515,384.18515,384.18515,332.8083
Brazil,2023-03-21,,,,332.8083
Brazil,2023-03-22,,,,332.8083
Brazil,2023-03-23,,,,332.8083
Brazil,2023-03-24,,,,332.8083
Brazil,2023-03-25,,,,332.8083
Brazil,2023-03-26,,,,332.8083
Brazil,2023-03-27,384.72263,384.72263,384.72263,332.8083
Brazil,2023-03-28,,,,332.8083
Brazil,2023-03-29,,,,332.8083
Brazil,2023-03-30,,,,332.9614
Brazil,2023-03-31,,,,332.9614
Brazil,2023-04-01,,,,332.9614
Brazil,2023-04-02,,,,332.9614
Brazil,2023-04-03,385.3743,385.3743,385.3743,332.9614
Brazil,2023-04-04,,,,332.9614
Brazil,2023-04-05,,,,332.9614
Brazil,2023-04-06,,,,332.9614
Brazil,2023-04-07,,,,332.9614
Brazil,2023-04-08,,,,332.9614
Brazil,2023-04-09,,,,333.11212
Brazil,2023-04-10,386.02594,386.02594,386.02594,333.11212
Brazil,2023-04-11,,,,333.11212
Brazil,2023-04-12,,,,333.11212
Brazil,2023-04-13,,,,333.11212
Brazil,2023-04-14,,,,333.11212
Brazil,2023-04-15,,,,333.11212
Brazil,2023-04-16,,,,333.2334
Brazil,2023-04-17,386.67758,386.67758,386.67758,333.2334
Brazil,2023-04-18,,,,333.2334
Brazil,2023-04-19,,,,333.2334
Brazil,2023-04-20,,,,333.2334
Brazil,2023-04-21,,,,333.2334
Brazil,2023-04-22,,,,333.2334
Brazil,2023-04-23,,,,333.42548
Brazil,2023-04-24,387.32922,387.32922,387.32922,333.42548
Brazil,2023-04-25,,,,333.42548
Brazil,2023-04-26,,,,333.42548
Brazil,2023-04-27,,,,333.42548
Brazil,2023-04-28,,,,333.42548
Brazil,2023-04-29,,,,333.42548
Brazil,2023-04-30,,,,333.55817
Brazil,2023-05-01,388.09067,388.09067,388.09067,333.55817
Brazil,2023-05-02,,,,333.55817
Brazil,2023-05-03,,,,333.55817
Brazil,2023-05-04,,,,333.55817
Brazil,2023-05-05,,,,333.55817
Brazil,2023-05-06,,,,333.55817
Brazil,2023-05-07,,,,333.71933
Brazil,2023-05-08,388.8521,388.8521,388.8521,333.71933
Brazil,2023-05-09,,,,333.71933
Brazil,2023-05-10,,,,333.71933
Brazil,2023-05-11,,,,333.71933
Brazil,2023-05-12,,,,333.71933
Brazil,2023-05-13,,,,333.71933
Brazil,2023-05-14,,,,333.8539
Brazil,2023-05-15,389.61356,389.61356,389.61356,333.8539
Brazil,2023-05-16,,,,333.8539
Brazil,2023-05-17,,,,333.8539
Brazil,2023-05-18,,,,333.8539
Brazil,2023-05-19,,,,333.8539
Brazil,2023-05-20,,,,333.8539
Brazil,2023-05-21,,,,333.8539
Brazil,2023-05-22,390.375,390.375,390.375,333.8539
Brazil,2023-05-23,,,,333.8539
Brazil,2023-05-24,,,,333.8539
Brazil,2023-05-25,,,,333.8539
Brazil,2023-05-26,,,,333.8539
Brazil,2023-05-27,,,,333.8539
Brazil,2023-05-28,,,,333.8539
Brazil,2023-05-29,391.13644,391.13644,391.13644,333.8539
Brazil,2023-05-30,,,,333.8539
Brazil,2023-05-31,,,,333.8539
Brazil,2023-06-01,,,,333.8539
Brazil,2023-06-02,,,,333.8539
Brazil,2023-06-03,,,,333.8539
Brazil,2023-06-04,,,,333.8539
Brazil,2023-06-05,391.90375,391.90375,391.90375,333.8539
Brazil,2023-06-06,,,,333.8539
Brazil,2023-06-07,,,,333.8539
Brazil,2023-06-08,,,,333.8539
Brazil,2023-06-09,,,,333.8539
Brazil,2023-06-10,,,,333.8539
Brazil,2023-06-11,,,,333.8539
Brazil,2023-06-12,392.67102,392.67102,392.67102,333.8539
Brazil,2023-06-13,,,,333.8539
Brazil,2023-06-14,,,,333.8539
Brazil,2023-06-15,,,,333.8539
Brazil,2023-06-16,,,,333.8539
Brazil,2023-06-17,,,,333.8539
Brazil,2023-06-18,,,,333.8539
Brazil,2023-06-19,393.4383,393.4383,393.4383,333.8539
Brazil,2023-06-20,,,,333.8539
Brazil,2023-06-21,,,,333.8539
Brazil,2023-06-22,,,,333.8539
Brazil,2023-06-23,,,,333.8539
Brazil,2023-06-24,,,,333.8539
Brazil,2023-06-25,,,,333.8539
Brazil,2023-06-26,394.20557,394.20557,394.20557,333.8539
Brazil,2023-06-27,,,,333.8539
Brazil,2023-06-28,,,,333.8539
Brazil,2023-06-29,,,,333.8539
Brazil,2023-06-30,,,,333.8539
Brazil,2023-07-01,,,,333.8539
Brazil,2023-07-02,,,,333.8539
Brazil,2023-07-03,394.70996,394.70996,394.70996,333.8539
Brazil,2023-07-04,,,,333.8539
Brazil,2023-07-05,,,,333.8539
Brazil,2023-07-06,,,,333.8539
Brazil,2023-07-07,,,,333.8539
Brazil,2023-07-08,,,,333.8539
Brazil,2023-07-09,,,,333.8539
Brazil,2023-07-10,395.21432,395.21432,395.21432,333.8539
Brazil,2023-07-11,,,,333.8539
